respondent_id,lemma
27,sentir
27,de
27,este
27,banco
27,pero
27,sí
27,que
27,ir
27,cliente
27,de
27,el
27,caixa
27,uno
27,vez
27,y
27,no
27,tener
27,mucho
27,buen
27,experiencia
27,con
27,alguno
27,servicio
27,que
27,ofrecer
27,cómo
27,él
27,diferenciar
27,el
27,caixabank
27,el
27,verdad
27,ser
27,que
27,caixabank
27,hacer
27,uno
27,año
27,hacer
27,uno
27,reforma
27,a
27,el
27,oficina
27,y
27,aparentemente
27,ser
27,más
27,agradable
27,y
27,ofrecer
27,café
27,y
27,agua
27,a
27,el
27,cliente
27,y
27,también
27,ver
27,mucho
27,gente
27,mayor
27,que
27,atender
27,este
27,banco
27,así
27,que
27,creer
27,que
27,también
27,dar
27,uno
27,mucho
27,buen
27,imagen
27,a
27,el
27,cliente
27,y
27,al
27,público
27,solo
27,que
27,mi
27,experiencia
27,personal
27,no
27,haber
27,ser
27,mucho
27,buen
28,pues
28,sobre
28,el
28,primero
28,pregunta
28,de
28,qué
28,yo
28,hacer
28,sentir
28,bbva
28,creer
28,que
28,ser
28,uno
28,banco
28,que
28,transmitir
28,uno
28,poco
28,uno
28,sensación
28,de
28,modernidad
28,especialmente
28,sobre
28,todo
28,porque
28,ser
28,uno
28,banco
28,que
28,haber
28,tratar
28,de
28,posicionar él
28,especialmente
28,como
28,cercano
28,al
28,público
28,en
28,varios
28,sentido
28,cercano
28,a
28,el
28,cliente
28,creer
28,que
28,tener
28,uno
28,relación
28,cercano
28,con
28,el
28,cliente
28,y
28,actualmente
28,haber
28,tener
28,uno
28,cambio
28,de
28,identidad
28,con
28,anteriormente
28,sobre
28,el
28,banca
28,online
28,digital
28,y
28,creer
28,que
28,el
28,experiencia
28,del
28,cliente
28,haber
28,mejorar
28,bastante
28,en
28,ese
28,sentido
28,después
28,creer
28,que
28,sobre
28,el
28,segundo
28,pregunta
28,en
28,qué
28,aspecto
28,creser
28,que
28,bbva
28,él
28,diferenciar
28,de
28,otro
28,compañía
28,creer
28,que
28,ser
28,principalmente
28,por
28,el
28,tema
28,que
28,mencionar
28,anteriormente
28,el
28,cercanía
28,a
28,el
28,persona
28,porque
28,yo
28,llamar
28,mucho
28,el
28,atención
28,todo
28,el
28,tema
28,que
28,tener
28,bbva
28,de
28,el
28,charla
28,que
28,dar
28,no
28,saber
28,ahora
28,mismo
28,el
28,nombre
28,de
28,este
28,pero
28,haber
28,mucho
28,vídeo
28,en
28,internet
28,sobre
28,mucho
28,tema
28,ya
28,ser
28,tema
28,social
28,tema
28,más
28,de
28,banca
28,tema
28,económico
28,cualquiera
28,tipo
28,de
28,temática
28,que
28,subir
28,vídeo
28,bastante
28,interesante
28,y
28,que
28,por
28,ejemplo
28,personalmente
28,no
28,ser
28,cliente
28,de
28,bbva
28,pero
28,que
28,aún
28,así
28,tú
28,él
28,ver
28,porque
28,ser
28,tema
28,que
28,interesar
28,y
28,además
28,hacer
28,que
28,confíser
28,en
28,el
28,marca
28,más
28,que
28,en
28,otro
28,porque
28,al
28,ser
28,más
28,cercano
28,con
28,cliente
28,y
28,no
28,cliente
28,y
28,él
28,hacer
28,sobre
28,todo
28,más
28,presente
28,entre
28,el
28,persona
28,por
28,tanto
28,sobre
28,qué
28,opinar
28,sobre
28,el
28,imagen
28,de
28,marca
28,de
28,bbva
28,yo
28,parecer
28,que
28,estar
28,hacer
28,uno
28,mucho
28,buen
28,trabajo
28,porque
28,tener
28,uno
28,marca
28,de
28,imagen
28,bastante
28,sólido
28,además
28,de
28,global
28,creer
28,que
28,dentro
28,de
28,españa
28,ser
28,de
28,el
28,marca
28,con
28,mejor
28,reputación
28,y
28,tener
28,uno
28,enfoque
28,que
28,yo
28,gustar
28,bastante
28,sobre
28,el
28,universidad
28,y
28,también
28,tener
28,uno
28,percepción
28,bastante
28,positivo
28,de
28,cliente
28,además
28,de
28,empleado
28,de
28,persona
28,que
28,conocer
28,que
28,trabajar
28,en
28,bbva
28,estar
28,mucho
28,contento
28,y
28,tener
28,uno
28,identidad
28,bastante
28,fuerte
29,creer
29,que
29,caixabank
29,ser
29,uno
29,banco
29,mucho
29,popular
29,bastante
29,moderno
29,y
29,el
29,servicio
29,estar
29,bien
29,creer
29,que
29,él
29,diferenciar
29,bueno
29,como
29,que
29,ser
29,mi
29,banco
29,desde
29,cuando
29,ser
29,mucho
29,pequeño
29,yo
29,creer
29,que
29,él
29,diferenciar
29,por
29,su
29,popularidad
29,el
29,imagen
29,de
29,marca
29,yo
29,creer
29,que
29,el
29,imagen
29,estar
29,bien
29,sí
29,aunque
29,el
29,reseña
29,en
29,google
29,normalmente
29,ser
29,mucho
29,mala
29,pero
29,bueno
29,todo
29,el
29,banco
29,tener
29,este
29,reseña
29,ah
29,sí
29,el
29,chino
29,opinar
29,que
29,caixabank
29,ser
29,mucho
29,difícil
29,de
29,abrir
29,cuenta
29,ahora
29,mismo
29,y
29,sobre
29,todo
29,restringir
29,a
29,el
29,chino
29,no
29,saber
29,si
29,ser
29,verdad
29,pero
29,bueno
29,ese
29,ser
29,el
29,rumor
30,y
30,para
30,ser
30,honesta
30,no
30,conocer
30,a
30,caixa
30,bank
30,tanto
30,uso
30,él
30,el
30,banco
30,que
30,tener
30,no
30,yo
30,haber
30,dedicar
30,a
30,conocer
30,el
30,otro
30,banco
30,tanto
30,así
30,entonces
30,que
30,yo
30,sentir
30,sentimiento
30,hacia
30,el
30,banco
30,hacia
30,caixa
30,bank
30,ser
30,mucho
30,neutro
30,igual
30,que
30,como
30,no
30,él
30,conocer
30,tanto
30,no
30,sentir
30,nada
30,sobre
30,el
30,imagen
30,de
30,marca
30,o
30,cómo
30,él
30,hacer
30,diferente
30,diferencia
30,contra
30,santander
30,ir
30,a
30,decir
31,vale
31,respecto
31,a
31,este
31,pregunta
31,bueno
31,tú
31,él
31,ir
31,responder
31,por
31,enumeración
31,el
31,primero
31,qué
31,tú
31,hacer
31,sentir
31,bbva
31,en
31,general
31,bueno
31,para
31,yo
31,personalmente
31,ser
31,uno
31,banco
31,que
31,utilizar
31,en
31,mi
31,día
31,a
31,día
31,y
31,también
31,mi
31,padre
31,ser
31,cliente
31,de
31,este
31,banco
31,por
31,él
31,tanto
31,yo
31,él
31,asocio
31,más
31,a
31,uno
31,sentimiento
31,familiar
31,también
31,poder
31,ser
31,que
31,porque
31,como
31,haber
31,tener
31,que
31,ir
31,con
31,mi
31,padre
31,a
31,el
31,sucursal
31,para
31,hacer
31,gestión
31,pues
31,entonces
31,sí
31,que
31,él
31,tomar
31,como
31,uno
31,banco
31,familiar
31,respecto
31,a
31,el
31,segundo
31,pregunta
31,yo
31,creer
31,que
31,en
31,él
31,principal
31,él
31,diferenciar
31,en
31,su
31,interfaz
31,de
31,usuario
31,en
31,el
31,aplicación
31,porque
31,ser
31,cliente
31,y
31,haber
31,tener
31,bastante
31,decir
31,cliente
31,de
31,ser
31,bastante
31,blanco
31,yo
31,siempre
31,haber
31,comentar
31,que
31,ser
31,uno
31,modelo
31,a
31,seguir
31,ser
31,uno
31,interfaz
31,mucho
31,fácil
31,de
31,utilizar
31,mucho
31,intuitivo
31,y
31,mucho
31,buen
31,y
31,casi
31,nunca
31,nunca
31,tener
31,fallo
31,o
31,sea
31,que
31,mucho
31,bien
31,y
31,finalmente
31,él
31,que
31,opinar
31,de
31,el
31,imagen
31,de
31,el
31,marca
31,ser
31,que
31,bueno
31,que
31,ser
31,uno
31,marca
31,mucho
31,potenciado
31,uno
31,marca
31,que
31,ya
31,llevar
31,uno
31,recorrido
31,y
31,sobre
31,todo
31,con
31,el
31,apuesta
31,que
31,haber
31,tener
31,recientemente
31,con
31,el
31,tecnología
31,con
31,el
31,criptomoneda
31,y
31,básicamente
31,ver
31,cómo
31,tener
31,uno
31,acción
31,tecnológico
31,en
31,el
31,banco
31,ser
31,algo
31,que
31,deber
31,apostar
31,todo
31,incluido
31,en
31,el
31,que
31,trabajar
31,yo
31,así
31,que
31,ser
31,uno
31,cosa
31,que
31,yo
31,creer
31,que
31,ser
31,uno
31,marca
31,mucho
31,potente
31,y
31,sobre
31,todo
31,asociado
31,a
31,el
31,tecnología
31,vaya 
32,qué
32,tú
32,hacer
32,sentir
32,casabank
32,pues
32,principalmente
32,que
32,ser
32,uno
32,banco
32,bastante
32,completo
32,aparte
32,de
32,el
32,servicio
32,esencial
32,recordar
32,que
32,de
32,pequeño
32,tener
32,el
32,libreta
32,de
32,el
32,super
32,3
32,que
32,ese
32,creer
32,que
32,marcar
32,el
32,diferencia
32,y
32,ahora
32,al
32,crecer
32,realmente
32,yo
32,creer
32,que
32,él
32,diferenciar
32,principalmente
32,por
32,el
32,carnet
32,joven
32,que
32,tú
32,dar
32,uno
32,serie
32,de
32,descuento
32,mucho
32,evento
32,y
32,ese
32,en
32,otro
32,banco
32,no
32,y
32,por
32,último
32,qué
32,opina
32,de
32,el
32,imagen
32,de
32,casabank
32,casabank
32,bastante
32,bien
32,no
32,recordar
32,que
32,haber
32,hacer
32,ninguno
32,decisión
32,así
32,que
32,afectar
32,a
32,su
32,usuario
32,así
32,que
32,mucho
32,positivo
32,en
32,realidad
33,bueno
33,considerar
33,que
33,bbva
33,tener
33,uno
33,imagen
33,de
33,marca
33,mucho
33,potente
33,y
33,que
33,transmitir
33,mucho
33,seguridad
33,a
33,el
33,usuario
33,incluso
33,a
33,el
33,usuario
33,que
33,no
33,ser
33,del
33,propio
33,banco
33,por
33,él
33,que
33,creer
33,que
33,su
33,imagen
33,de
33,marca
33,ser
33,mucho
33,potente
33,además
33,yo
33,hacer
33,sentir
33,seguridad
33,como
33,usuario
33,ser
33,verdad
33,que
33,ser
33,uno
33,banco
33,que
33,no
33,haber
33,utilizar
33,y
33,del
33,que
33,no
33,ser
33,consumidoro
33,pero
33,considerar
33,que
33,transmitir
33,mucho
33,seguridad
33,y
33,tener
33,mucho
33,buen
33,publicidad
33,también
33,y
33,creer
33,que
33,en
33,este
33,también
33,él
33,diferenciar
33,del
33,resto
33,de
33,entidad
33,bancario
33,porque
33,prestar
33,mucho
33,atención
33,a
33,el
33,publicidad
33,y
33,a
33,transmitir
33,el
33,seguridad
33,de
33,su
33,competidor
33,y
33,también
33,a
33,transmitir
33,que
33,ser
33,uno
33,banco
33,que
33,a
33,nivel
33,internacional
33,tener
33,más
33,repercusión
34,a
34,yo
34,personalmente
34,bbva
34,yo
34,transmitir
34,mucho
34,confianza
34,y
34,mucho
34,seguridad
34,decir
34,que
34,él
34,diferenciar
34,del
34,resto
34,de
34,banco
34,sobre
34,todo
34,por
34,su
34,compromiso
34,con
34,el
34,cliente
34,buscar
34,siempre
34,él
34,mejor
34,para
34,él
34,y
34,buscar
34,el
34,manera
34,de
34,transformar él
34,y
34,mejorar
34,e
34,innovar
34,este
34,él
34,poder
34,ver
34,como
34,por
34,ejemplo
34,gracias
34,a
34,el
34,tarjeta
34,aqua
34,que
34,sacar
34,que
34,no
34,tener
34,el
34,número
34,impreso
34,de
34,el
34,cuenta
34,simplemente
34,el
34,nombre
34,algo
34,que
34,garantizar
34,el
34,seguridad
34,de
34,el
34,persona
34,que
34,él
34,llevar
34,que
34,en
34,caso
34,de
34,pérdida
34,poder
34,cancelar
34,ese
34,tarjeta
34,desde
34,el
34,móvil
34,y
34,el
34,persona
34,que
34,encontrar
34,el
34,tarjeta
34,no
34,tener
34,ni
34,el
34,número
34,de
34,cuenta
34,ni
34,nada
34,y
34,por
34,último
34,decir
34,que
34,el
34,imagen
34,de
34,marca
34,creer
34,que
34,estar
34,mucho
34,bien
34,trabajado
34,ya
34,que
34,con
34,uno
34,simple
34,letra
34,y
34,el
34,color
34,azul
34,siempre
34,él
34,asociar
34,a
34,bbva
34,él
34,que
34,sí
34,que
34,decir
34,ser
34,que
34,realmente
34,el
34,sigla
34,poco
34,gente
34,conocer
34,a
34,él
34,que
34,él
34,referir
34,este
34,ser
34,el
34,único
34,falla
34,porque
34,por
34,ejemplo
34,el
34,banco
34,santander
34,ser
34,santanderilla
34,pero
34,bbva
34,tener
34,uno
34,significado
34,detrás
34,que
34,creer
34,que
34,poco
34,gente
34,conocer
35,ante
35,el
35,primero
35,pregunta
35,decir
35,que
35,bbva
35,ser
35,uno
35,de
35,el
35,grande
35,empresa
35,bancario
35,de
35,españa
35,pues
35,yo
35,transmitir
35,uno
35,sensación
35,de
35,confianza
35,y
35,seguridad
35,luego
35,en
35,cuanto
35,a
35,el
35,segundo
35,cuestión
35,pues
35,uno
35,de
35,el
35,principal
35,aspecto
35,que
35,él
35,diferenciar
35,de
35,otro
35,banco
35,ser
35,que
35,tener
35,uno
35,mercado
35,internacional
35,mucho
35,amplio
35,a
35,diferencia
35,de
35,mucho
35,otro
35,entidad
35,como
35,por
35,ejemplo
35,sabadell
35,y
35,luego
35,por
35,último
35,pues
35,considerar
35,que
35,bbva
35,tener
35,uno
35,imagen
35,de
35,marca
35,bastante
35,positivo
35,para
35,su
35,cliente
36,bueno
36,yo
36,actualmente
36,ser
36,cliente
36,de
36,bbva
36,y
36,él
36,que
36,yo
36,hacer
36,sentir
36,ser
36,seguridad
36,sobre
36,todo
36,cuando
36,tener
36,cualquiera
36,tipo
36,de
36,transacción
36,económico
36,que
36,tener
36,que
36,hacer
36,con
36,el
36,banco
36,que
36,él
36,hacer
36,a
36,través
36,de
36,su
36,app
36,móvil
36,en
36,cuanto
36,a
36,el
36,aspecto
36,que
36,creer
36,que
36,hacer
36,que
36,él
36,diferenciar
36,bbva
36,con
36,el
36,resto
36,de
36,el
36,banco
36,ser
36,uno
36,poco
36,más
36,de
36,él
36,mismo
36,a
36,nivel
36,tecnológico
36,creer
36,que
36,el
36,aplicación
36,ser
36,el
36,que
36,más
36,actualizado
36,estar
36,y
36,el
36,que
36,mejor
36,imagen
36,de
36,marca
36,tener
36,y
36,luego
36,en
36,cuanto
36,a
36,el
36,imagen
36,de
36,marca
36,pues
36,creer
36,que
36,ser
36,uno
36,imagen
36,bastante
36,consolidado
36,en
36,el
36,mercado
36,que
36,que
36,por
36,el
36,noticia
36,que
36,soler
36,salir
36,del
36,bbva
36,sobre
36,cualquiera
36,aspecto
36,medioambiental
36,tecnológico
36,político
36,pero
36,que
36,no
36,ser
36,consecuencia
36,grave
36,a
36,efecto
36,de
36,el
36,pandemia
36,ser
36,uno
36,aplicación
36,que
36,tener
36,uno
36,gran
36,cantidad
36,de
36,efecto
36,en
36,el
36,mercado
36,de
36,alguno
36,actividad
36,que
36,haber
36,desarrollar
36,bbva
36,ser
36,decir
36,que
36,tener
36,uno
36,imagen
36,bastante
36,bastante
36,buen
36,en
36,el
36,mercado
36,de
36,confianza
36,y
36,de
36,seguridad
36,y
37,ser
37,cliente
37,de
37,caixabank
37,desde
37,hacer
37,15
37,año
37,y
37,yo
37,creer
37,que
37,su
37,aplicación
37,ser
37,mucho
37,mejor
37,que
37,el
37,otro
37,banco
37,que
37,tener
37,uno
37,cuenta
37,de
37,sabadell
37,que
37,no
37,ser
37,tanto
37,buen
37,como
37,el
37,de
37,el
37,caixa
37,y
37,creer
37,que
37,el
37,caixa
37,ser
37,uno
37,marca
37,que
37,él
37,cuidar
37,de
37,su
37,cliente
38,yo
38,hacer
38,sentir
38,seguridad
38,creer
38,que
38,él
38,diferenciar
38,en
38,que
38,tener
38,el
38,opción
38,de
38,tener
38,el
38,tarjeta
38,imagen
38,que
38,ser
38,como
38,para
38,gente
38,más
38,pequeño
38,no
38,o
38,para
38,joven
38,y
38,también
38,tener
38,el
38,carnet
38,joven
38,que
38,tú
38,ofrecer
38,mucho
38,más
38,desconto
38,y
38,opinar
38,de
38,el
38,imagen
38,de
38,el
38,marca
38,que
38,estar
38,bien
38,no
38,saber
38,ser
38,bastante
38,básico
38,y
38,reconocido
38,incluso
38,uno
38,poco
38,antiguo
38,pero
38,bueno
38,bien
38,gracias
39,caixabank
39,ser
39,el
39,banco
39,en
39,el
39,que
39,estar
39,tener
39,uno
39,buen
39,imagen
39,de
39,marca
39,el
39,interfaz
39,de
39,el
39,aplicación
39,imaging
39,ser
39,buen
39,y
39,pensar
39,que
39,ser
39,uno
39,buen
39,banco
40,yo
40,creer
40,que
40,bbva
40,ser
40,uno
40,banco
40,serio
40,y
40,seguro
40,que
40,llevar
40,mucho
40,año
40,y
40,estar
40,por
40,bastante
40,aislado
40,ser
40,diferente
40,que
40,otro
40,banco
40,porque
40,creer
40,que
40,él
40,tratar
40,más
40,cosa
40,online
40,y
40,ofrecer
40,mucho
40,oferta
40,para
40,el
40,estudiante
40,para
40,el
40,inmigrante
40,también
40,haber
40,escuchar
40,de
40,que
40,hacer
40,promoción
40,o
40,cuenta
40,más
40,accesibl
40,para
40,el
40,inmigrante
40,que
40,ser
40,mucho
40,bien
40,para
40,el
40,inmigrante
40,aunque
40,ahora
40,creer
40,que
40,él
40,haber
40,cambiar
40,uno
40,poco
40,el
40,norma
40,y
40,salir
40,de
40,ahí
